,year,country origin,country destination,export_val
2041,2012,Vietnam,YEM,540458.46
2042,2012,Vietnam,ALB,106409.13
2043,2012,Vietnam,AUT,840649.51
2044,2012,Vietnam,BGR,9408.0
2045,2012,Vietnam,BIH,374574.33
2046,2012,Vietnam,BLR,681761.21
2047,2012,Vietnam,BLX,382309.01
2048,2012,Vietnam,CHE,967878.0
2049,2012,Vietnam,CZE,2357209.1
2050,2012,Vietnam,DEU,15177674.8
2051,2012,Vietnam,DNK,187193.74
2052,2012,Vietnam,ESP,2330744.75
2053,2012,Vietnam,EST,114504.46
2054,2012,Vietnam,FIN,411647.84
2055,2012,Vietnam,FRA,8093027.92
2056,2012,Vietnam,GBR,4544391.35
2057,2012,Vietnam,GRC,65311.1
2058,2012,Vietnam,HRV,143304.61
2059,2012,Vietnam,IRL,3395008.86
2060,2012,Vietnam,ITA,982649.04
2061,2012,Vietnam,MDA,18473.0
2062,2012,Vietnam,MKD,738702.84
2063,2012,Vietnam,MNE,276514.34
2064,2012,Vietnam,NLD,8546792.31
2065,2012,Vietnam,POL,5853718.06
2066,2012,Vietnam,PRT,2517391.78
2067,2012,Vietnam,RUS,10669652.34
2068,2012,Vietnam,SRB,4237358.32
2069,2012,Vietnam,SVK,6166661.02
2070,2012,Vietnam,SVN,1937576.75
2071,2012,Vietnam,SWE,80033.0
2072,2012,Vietnam,UKR,1557329.26
2073,2012,Vietnam,ATG,2941077.67
2074,2012,Vietnam,BHS,2982151.63
2075,2012,Vietnam,BLZ,116243.63
2076,2012,Vietnam,BRB,617841.5
2077,2012,Vietnam,CAN,14126.23
2078,2012,Vietnam,CRI,5334247.01
2079,2012,Vietnam,DMA,17238.0
2080,2012,Vietnam,GTM,134314.72
2081,2012,Vietnam,HND,3655546.45
2082,2012,Vietnam,JAM,1542123.85
2083,2012,Vietnam,MEX,7386501.44
2084,2012,Vietnam,NIC,242441.83
2085,2012,Vietnam,SLV,651226.03
2086,2012,Vietnam,VCT,37601.44
2087,2012,Vietnam,AUS,7982689.99
2088,2012,Vietnam,FJI,310363.38
2089,2012,Vietnam,NCL,302057.39
2090,2012,Vietnam,PNG,1687895.61
2091,2012,Vietnam,PYF,40221.22
2092,2012,Vietnam,TON,44940.5
2093,2012,Vietnam,WSM,614926.27
2094,2012,Vietnam,BOL,1007972.15
2095,2012,Vietnam,BRA,40725770.13
2096,2012,Vietnam,CHL,1890414.73
2097,2012,Vietnam,COL,7496132.4
2098,2012,Vietnam,ECU,14974833.44
2099,2012,Vietnam,GUY,5509396.54
2100,2012,Vietnam,PER,2369492.51
2101,2012,Vietnam,PRY,23869750.89
2102,2012,Vietnam,URY,945315.99
2103,2012,Vietnam,VEN,39396876.33
2104,2013,Vietnam,BEN,881289.43
2105,2013,Vietnam,BFA,6710408.42
2106,2013,Vietnam,CAF,128616.7
2107,2013,Vietnam,CIV,521915.05
2108,2013,Vietnam,COG,53396.55
2109,2013,Vietnam,DZA,2428043.0
2110,2013,Vietnam,EGY,19600826.26
2111,2013,Vietnam,ETH,10548656.44
2112,2013,Vietnam,GHA,218990.46
2113,2013,Vietnam,GMB,77491.11
2114,2013,Vietnam,MAR,1391710.14
2115,2013,Vietnam,MDG,193890.08
2116,2013,Vietnam,MOZ,8367427.25
2117,2013,Vietnam,MRT,5699436.55
2118,2013,Vietnam,MUS,13621.37
2119,2013,Vietnam,MWI,122594.0
2120,2013,Vietnam,NER,4352261.56
2121,2013,Vietnam,NGA,4470630.26
2122,2013,Vietnam,RWA,977726.74
2123,2013,Vietnam,STP,1138.0
2124,2013,Vietnam,TGO,505885.72
2125,2013,Vietnam,TUN,1257409.3
2126,2013,Vietnam,TZA,2519273.54
2127,2013,Vietnam,UGA,828329.55
2128,2013,Vietnam,ZAF,3046450.0
2129,2013,Vietnam,ZMB,215865.74
2130,2013,Vietnam,ZWE,1170753.67
2131,2013,Vietnam,BRN,278505.04
2132,2013,Vietnam,CHN,2718394688.0
2133,2013,Vietnam,CYP,2162.0
2134,2013,Vietnam,GEO,3518737.0
2135,2013,Vietnam,HKG,741194.0
2136,2013,Vietnam,IDN,12838832.44
2137,2013,Vietnam,IND,31645202.09
2138,2013,Vietnam,KAZ,264006.0
2139,2013,Vietnam,KGZ,32148.22
2140,2013,Vietnam,KHM,137716.88
2141,2013,Vietnam,KWT,83652.27
2142,2013,Vietnam,LBN,469560.25
2143,2013,Vietnam,LKA,5774357.1
2144,2013,Vietnam,MNG,174900.0
2145,2013,Vietnam,MYS,58513.41
2146,2013,Vietnam,PAK,41372233.8
2147,2013,Vietnam,PSE,973044.81
2148,2013,Vietnam,QAT,3203912.51
2149,2013,Vietnam,SAU,8869971.84
2150,2013,Vietnam,SGP,1504415.39
2151,2013,Vietnam,THA,11794539.17
2152,2013,Vietnam,TLS,9717.0
2153,2013,Vietnam,TUR,3277250.77
2154,2013,Vietnam,YEM,398302.0
2155,2013,Vietnam,ALB,48015.0
2156,2013,Vietnam,AUT,499513.41
2157,2013,Vietnam,BGR,44289.0
2158,2013,Vietnam,BIH,356157.28
2159,2013,Vietnam,BLR,1756118.12
2160,2013,Vietnam,BLX,733820.95
2161,2013,Vietnam,CHE,2427904.0
2162,2013,Vietnam,CZE,12194105.38
2163,2013,Vietnam,DEU,13916070.69
2164,2013,Vietnam,DNK,107207.49
2165,2013,Vietnam,ESP,1826816.29
2166,2013,Vietnam,EST,532816.35
2167,2013,Vietnam,FIN,115362.0
2168,2013,Vietnam,FRA,7601013.69
2169,2013,Vietnam,GBR,863930.04
2170,2013,Vietnam,GRC,211939.83
2171,2013,Vietnam,HRV,76055.0
2172,2013,Vietnam,IRL,3539075.17
2173,2013,Vietnam,ITA,1109985.64
2174,2013,Vietnam,MDA,367185.45
2175,2013,Vietnam,MKD,336535.05
2176,2013,Vietnam,MNE,745474.05
2177,2013,Vietnam,NLD,120767460.0
2178,2013,Vietnam,POL,6973030.62
2179,2013,Vietnam,PRT,2986647.9
2180,2013,Vietnam,ROU,4238.0
2181,2013,Vietnam,RUS,9207861.42
2182,2013,Vietnam,SRB,1437039.42
2183,2013,Vietnam,SVK,2302882.8
2184,2013,Vietnam,SVN,1648521.75
2185,2013,Vietnam,SWE,17002.96
2186,2013,Vietnam,UKR,1322183.77
2187,2013,Vietnam,ATG,1086973.36
2188,2013,Vietnam,BHS,1242811.0
2189,2013,Vietnam,BLZ,4198.93
2190,2013,Vietnam,BRB,203702.85
2191,2013,Vietnam,CAN,32158.4
2192,2013,Vietnam,CRI,3313040.38
2193,2013,Vietnam,GTM,71192.0
2194,2013,Vietnam,JAM,6529385.64
2195,2013,Vietnam,MEX,12985962.15
2196,2013,Vietnam,NIC,1180141.25
2197,2013,Vietnam,SLV,673503.95
2198,2013,Vietnam,AUS,24173.0
2199,2013,Vietnam,FJI,391236.7
2200,2013,Vietnam,PYF,66414.44
2201,2013,Vietnam,SLB,189782.61
2202,2013,Vietnam,WSM,735055.66
2203,2013,Vietnam,BOL,383167.17
2204,2013,Vietnam,BRA,68179935.67
2205,2013,Vietnam,CHL,5370830.03
2206,2013,Vietnam,COL,4680376.83
2207,2013,Vietnam,GUY,14218545.43
2208,2013,Vietnam,PER,538082.32
2209,2013,Vietnam,PRY,11228128.56
2210,2013,Vietnam,URY,539829.72
2211,2013,Vietnam,VEN,28506690.19
2212,2014,Vietnam,BDI,243785.0
2213,2014,Vietnam,BEN,4699032.23
2214,2014,Vietnam,BFA,22089.0
2215,2014,Vietnam,CAF,4159.0
2216,2014,Vietnam,CIV,502349.93
2217,2014,Vietnam,CMR,169920.48
2218,2014,Vietnam,COG,33438.35
2219,2014,Vietnam,DZA,2675094.0
2220,2014,Vietnam,EGY,15473700.74
2221,2014,Vietnam,ETH,5294167.07
2222,2014,Vietnam,GIN,524958.27
2223,2014,Vietnam,GMB,181559.0
2224,2014,Vietnam,MAR,1355131.36
2225,2014,Vietnam,MDG,576943.97
2226,2014,Vietnam,MOZ,13850848.63
2227,2014,Vietnam,MRT,1540202.0
2228,2014,Vietnam,MUS,12283.26
2229,2014,Vietnam,MWI,30678.0
2230,2014,Vietnam,NER,1178107.26
2231,2014,Vietnam,NGA,20173303.97
2232,2014,Vietnam,RWA,409321.22
2233,2014,Vietnam,SEN,141981.81
2234,2014,Vietnam,TZA,4418635.79
2235,2014,Vietnam,UGA,8942293.9
2236,2014,Vietnam,ZAF,2323647.64
2237,2014,Vietnam,ZMB,1170627.01
2238,2014,Vietnam,ZWE,736092.85
2239,2014,Vietnam,ARM,4896.0
2240,2014,Vietnam,BRN,293219.2
2241,2014,Vietnam,CHN,2673747155.0
2242,2014,Vietnam,CYP,27463.0
2243,2014,Vietnam,GEO,3559616.0
2244,2014,Vietnam,HKG,6517176.69
2245,2014,Vietnam,IDN,1500444.47
2246,2014,Vietnam,IND,71636862.13
2247,2014,Vietnam,KAZ,5511756.24
2248,2014,Vietnam,KWT,55930.0
2249,2014,Vietnam,LBN,678098.07
2250,2014,Vietnam,LKA,10439739.55
2251,2014,Vietnam,MAC,2501.0
2252,2014,Vietnam,MNG,603314.0
2253,2014,Vietnam,MYS,135980.0
2254,2014,Vietnam,PAK,40458186.48
2255,2014,Vietnam,PHL,4503.0
2256,2014,Vietnam,PSE,131645.58
2257,2014,Vietnam,QAT,1697924.33
2258,2014,Vietnam,SGP,113565.37
2259,2014,Vietnam,THA,18016316.72
2260,2014,Vietnam,TUR,1062972.72
2261,2014,Vietnam,YEM,803498.42
2262,2014,Vietnam,ALB,10327.0
2263,2014,Vietnam,AND,1959.0
2264,2014,Vietnam,AUT,160454.06
2265,2014,Vietnam,BGR,27666.0
2266,2014,Vietnam,BIH,287353.9
2267,2014,Vietnam,BLR,332200.0
2268,2014,Vietnam,BLX,778794.92
2269,2014,Vietnam,CHE,3282281.23
2270,2014,Vietnam,CZE,6267035.41
2271,2014,Vietnam,DEU,11909202.92
2272,2014,Vietnam,DNK,6290.0
2273,2014,Vietnam,ESP,1779586.72
2274,2014,Vietnam,EST,264123.95
2275,2014,Vietnam,FIN,155505.0
2276,2014,Vietnam,FRA,7523824.08
2277,2014,Vietnam,GBR,662227.15
2278,2014,Vietnam,GRC,28030.0
2279,2014,Vietnam,IRL,4516566.32
2280,2014,Vietnam,ITA,567240.0
2281,2014,Vietnam,MDA,122686.32
2282,2014,Vietnam,MKD,326830.95
2283,2014,Vietnam,MNE,118201.67
2284,2014,Vietnam,NLD,2071864.94
2285,2014,Vietnam,POL,5384367.37
2286,2014,Vietnam,ROU,3567.0
2287,2014,Vietnam,RUS,9986141.11
2288,2014,Vietnam,SRB,1459552.57
2289,2014,Vietnam,SVK,3499667.37
2290,2014,Vietnam,SVN,1161821.96
2291,2014,Vietnam,SWE,3506.0
2292,2014,Vietnam,UKR,318947.27
2293,2014,Vietnam,ATG,2400627.95
2294,2014,Vietnam,BHS,1763727.82
2295,2014,Vietnam,BLZ,212798.0
2296,2014,Vietnam,BMU,73269.66
2297,2014,Vietnam,BRB,195584.0
2298,2014,Vietnam,CAN,13779.49
2299,2014,Vietnam,GRL,55521.0
2300,2014,Vietnam,GTM,1838982.3
2301,2014,Vietnam,HND,4621294.01
2302,2014,Vietnam,JAM,9552323.49
2303,2014,Vietnam,LCA,2540.0
2304,2014,Vietnam,MEX,6822800.15
2305,2014,Vietnam,NIC,11718728.17
2306,2014,Vietnam,SLV,747232.3
2307,2014,Vietnam,FJI,795745.7
2308,2014,Vietnam,NCL,358523.84
2309,2014,Vietnam,PYF,183216.0
2310,2014,Vietnam,TON,60324.58
2311,2014,Vietnam,WSM,1249739.58
2312,2014,Vietnam,BOL,354906.69
2313,2014,Vietnam,BRA,19882986.26
2314,2014,Vietnam,CHL,4281388.95
2315,2014,Vietnam,COL,5814903.63
2316,2014,Vietnam,GUY,11643706.72
2317,2014,Vietnam,PER,527659.55
2318,2014,Vietnam,PRY,14378706.31
2319,2014,Vietnam,SUR,9059060.33
2320,2014,Vietnam,URY,229136.64
2321,2015,Vietnam,AGO,5580441.52
2322,2015,Vietnam,BDI,3210.0
2323,2015,Vietnam,BEN,10440997.54
2324,2015,Vietnam,BFA,32791483.14
2325,2015,Vietnam,CAF,71735.0
2326,2015,Vietnam,CIV,399185.51
2327,2015,Vietnam,CMR,206795.91
2328,2015,Vietnam,CPV,13000.0
2329,2015,Vietnam,DZA,2204895.0
2330,2015,Vietnam,EGY,5756855.84
2331,2015,Vietnam,ETH,5647398.31
2332,2015,Vietnam,GIN,218701.5
2333,2015,Vietnam,MAR,640294.16
2334,2015,Vietnam,MDG,16113.96
2335,2015,Vietnam,MOZ,10457349.09
2336,2015,Vietnam,MUS,16833.81
2337,2015,Vietnam,MWI,4851.0
2338,2015,Vietnam,NER,379442.87
2339,2015,Vietnam,RWA,1702696.21
2340,2015,Vietnam,SDN,61270.4
2341,2015,Vietnam,SEN,286469.94
2342,2015,Vietnam,SLE,490486.58
2343,2015,Vietnam,SYC,2138589.86
2344,2015,Vietnam,TGO,1117365.86
2345,2015,Vietnam,TUN,911692.06
2346,2015,Vietnam,TZA,2185818.03
2347,2015,Vietnam,UGA,1066290.98
2348,2015,Vietnam,ZAF,997085.56
2349,2015,Vietnam,ZMB,13772943.75
2350,2015,Vietnam,ZWE,490451.17
2351,2015,Vietnam,ARM,39104.46
2352,2015,Vietnam,BHR,292616.82
2353,2015,Vietnam,BRN,719933.05
2354,2015,Vietnam,CHN,2338271127.0
2355,2015,Vietnam,CYP,56114.74
2356,2015,Vietnam,HKG,13088745.56
2357,2015,Vietnam,IND,97796047.12
2358,2015,Vietnam,KAZ,458555.87
2359,2015,Vietnam,KGZ,3773.0
2360,2015,Vietnam,KHM,968948.58
2361,2015,Vietnam,KWT,51963.71
2362,2015,Vietnam,LKA,8557356.62
2363,2015,Vietnam,MNG,822812.0
2364,2015,Vietnam,MYS,979241.04
2365,2015,Vietnam,PAK,43066340.19
2366,2015,Vietnam,PHL,10358152.94
2367,2015,Vietnam,PSE,27776.0
2368,2015,Vietnam,QAT,737331.48
2369,2015,Vietnam,SAU,25320391.05
2370,2015,Vietnam,SGP,1319287.53
2371,2015,Vietnam,THA,6873845.52
2372,2015,Vietnam,TUR,13613789.9
2373,2015,Vietnam,XXB,26735941.32
2374,2015,Vietnam,YEM,212273.04
2375,2015,Vietnam,ALB,14512.0
2376,2015,Vietnam,AUT,878933.99
2377,2015,Vietnam,BIH,266495.0
2378,2015,Vietnam,BLR,119810.9
2379,2015,Vietnam,BLX,944698.14
2380,2015,Vietnam,CZE,226274.0
2381,2015,Vietnam,DEU,3399341.08
2382,2015,Vietnam,DNK,2642.0
2383,2015,Vietnam,ESP,1586417.49
2384,2015,Vietnam,EST,505018.38
2385,2015,Vietnam,FIN,239657.0
2386,2015,Vietnam,FRA,8901540.25
2387,2015,Vietnam,GBR,415602.72
2388,2015,Vietnam,HUN,467576.0
2389,2015,Vietnam,IRL,769203.14
2390,2015,Vietnam,ITA,394346.0
2391,2015,Vietnam,MDA,189991.2
2392,2015,Vietnam,MKD,404346.69
2393,2015,Vietnam,MNE,264544.0
2394,2015,Vietnam,NLD,418197.0
2395,2015,Vietnam,POL,7286986.93
2396,2015,Vietnam,RUS,5578760.6
2397,2015,Vietnam,SRB,1191261.86
2398,2015,Vietnam,SVK,1869234.06
2399,2015,Vietnam,SVN,885229.82
2400,2015,Vietnam,SWE,438123.0
2401,2015,Vietnam,UKR,2013046.95
2402,2015,Vietnam,ATG,2798361.94
2403,2015,Vietnam,BHS,124003.48
2404,2015,Vietnam,BLZ,1688.0
2405,2015,Vietnam,BMU,419860.0
2406,2015,Vietnam,BRB,28071.43
2407,2015,Vietnam,CAN,100265.2
2408,2015,Vietnam,CRI,2264450.33
2409,2015,Vietnam,GRL,8568.59
2410,2015,Vietnam,GTM,414601.88
2411,2015,Vietnam,MEX,13809874.55
2412,2015,Vietnam,NIC,335360.97
2413,2015,Vietnam,SLV,1084045.42
2414,2015,Vietnam,VCT,115452.17
2415,2015,Vietnam,FJI,8853237.84
2416,2015,Vietnam,NCL,200326.2
2417,2015,Vietnam,PLW,2336.0
2418,2015,Vietnam,PYF,87444.21
2419,2015,Vietnam,SLB,59750.06
2420,2015,Vietnam,WSM,774204.11
2421,2015,Vietnam,BOL,757078.12
2422,2015,Vietnam,BRA,15427466.46
2423,2015,Vietnam,CHL,22898770.81
2424,2015,Vietnam,COL,3146065.61
2425,2015,Vietnam,ECU,4412351.39
2426,2015,Vietnam,GUY,7137466.15
2427,2015,Vietnam,PER,280650.31
2428,2015,Vietnam,PRY,16496727.35
2429,2015,Vietnam,URY,206349.39
