year,country origin,country destination,export_val
1995,Vietnam,BFA,67177.77
1995,Vietnam,CAF,514674.15
1995,Vietnam,CIV,58011.71
1995,Vietnam,CMR,97669.0
1995,Vietnam,COG,24018.39
1995,Vietnam,DZA,3045918.0
1995,Vietnam,EGY,2004172.01
1995,Vietnam,ETH,6721108.07
1995,Vietnam,GIN,501237.81
1995,Vietnam,MDG,58962.92
1995,Vietnam,MUS,1735714.92
1995,Vietnam,NER,59760.85
1995,Vietnam,SDN,1379844.58
1995,Vietnam,SYC,10551.0
1995,Vietnam,TCD,63364.31
1995,Vietnam,TGO,270465.31
1995,Vietnam,TUN,1369375.58
1995,Vietnam,TZA,148144.85
1995,Vietnam,UGA,1103468.68
1995,Vietnam,ZAF,1086686.0
1995,Vietnam,ZMB,498829.15
1995,Vietnam,ZWE,3461937.03
1995,Vietnam,BGD,356926.28
1995,Vietnam,CHN,58936545.91
1995,Vietnam,HKG,31827160.99
1995,Vietnam,IDN,25947698.89
1995,Vietnam,IND,33478005.23
1995,Vietnam,JOR,50046.5
1995,Vietnam,JPN,329282342.5
1995,Vietnam,KGZ,325299.0
1995,Vietnam,KOR,1436899.4
1995,Vietnam,MAC,41018.0
1995,Vietnam,MDV,81002.96
1995,Vietnam,MYS,438410.88
1995,Vietnam,SAU,37505702.62
1995,Vietnam,SGP,775952.31
1995,Vietnam,THA,2995924.5
1995,Vietnam,TUR,567111.05
1995,Vietnam,AND,59863.0
1995,Vietnam,BLX,2693997.82
1995,Vietnam,CHE,1039014.26
1995,Vietnam,CZE,732661.84
1995,Vietnam,DEU,38899053.18
1995,Vietnam,DNK,1280768.28
1995,Vietnam,ESP,3417359.24
1995,Vietnam,EST,266491.63
1995,Vietnam,FIN,94373.0
1995,Vietnam,FRA,20920630.19
1995,Vietnam,GBR,259318.06
1995,Vietnam,GRC,2003022.53
1995,Vietnam,HRV,205958.55
1995,Vietnam,HUN,320539.93
1995,Vietnam,IRL,4456019.39
1995,Vietnam,ISL,33545.0
1995,Vietnam,ITA,3697789.73
1995,Vietnam,LTU,46311.35
1995,Vietnam,LVA,1807154.58
1995,Vietnam,MDA,1488.0
1995,Vietnam,NLD,2874529.18
1995,Vietnam,NOR,7999.03
1995,Vietnam,POL,11586403.81
1995,Vietnam,PRT,79689.0
1995,Vietnam,ROU,139294.09
1995,Vietnam,SVK,705910.28
1995,Vietnam,SVN,134167.01
1995,Vietnam,SWE,847942.11
1995,Vietnam,CAN,377082.18
1995,Vietnam,CRI,2588843.9
1995,Vietnam,GRD,15859.6
1995,Vietnam,GRL,16753.61
1995,Vietnam,GTM,837038.14
1995,Vietnam,HND,8123835.9
1995,Vietnam,KNA,186851.89
1995,Vietnam,LCA,548558.8
1995,Vietnam,MEX,193657174.8
1995,Vietnam,NIC,184852.02
1995,Vietnam,TTO,583051.97
1995,Vietnam,AUS,360760.63
1995,Vietnam,NZL,10112.6
1995,Vietnam,BOL,292773.0
1995,Vietnam,BRA,4444460.25
1995,Vietnam,CHL,478202.83
1995,Vietnam,COL,4173808.59
1995,Vietnam,PER,519383.4
1995,Vietnam,SUR,1196006.77
1995,Vietnam,URY,51779.67
1995,Vietnam,VEN,32480.7
1996,Vietnam,BFA,141525.02
1996,Vietnam,CAF,295472.22
1996,Vietnam,CIV,57674.74
1996,Vietnam,CMR,1797.0
1996,Vietnam,DZA,2230352.0
1996,Vietnam,EGY,230149.25
1996,Vietnam,GAB,143787.68
1996,Vietnam,GHA,3637798.17
1996,Vietnam,GIN,382235.08
1996,Vietnam,GMB,34687.44
1996,Vietnam,MDG,382291.5
1996,Vietnam,MLI,212973.78
1996,Vietnam,MUS,2135456.44
1996,Vietnam,NER,25112.05
1996,Vietnam,NGA,2073982.63
1996,Vietnam,SDN,557246.68
1996,Vietnam,SEN,49023.62
1996,Vietnam,SYC,2611.0
1996,Vietnam,TGO,346755.88
1996,Vietnam,TUN,587915.94
1996,Vietnam,TZA,76247.21
1996,Vietnam,UGA,824660.95
1996,Vietnam,ZAF,1614320.0
1996,Vietnam,AZE,11699.0
1996,Vietnam,BGD,19507587.17
1996,Vietnam,CHN,61753457.85
1996,Vietnam,GEO,1205312.0
1996,Vietnam,HKG,46278571.76
1996,Vietnam,IDN,29993562.4
1996,Vietnam,IND,26675324.23
1996,Vietnam,JPN,281380797.4
1996,Vietnam,KGZ,184398.0
1996,Vietnam,MAC,12953.29
1996,Vietnam,MDV,77614.68
1996,Vietnam,MNG,101699.0
1996,Vietnam,MYS,412131.3
1996,Vietnam,SAU,38024293.23
1996,Vietnam,SGP,3799600.23
1996,Vietnam,THA,1135261.54
1996,Vietnam,ALB,80817.85
1996,Vietnam,AND,134099.45
1996,Vietnam,AUT,2652534.27
1996,Vietnam,BGR,2470874.33
1996,Vietnam,BLX,327924.72
1996,Vietnam,CHE,733842.45
1996,Vietnam,CZE,947088.3
1996,Vietnam,DEU,41751341.66
1996,Vietnam,DNK,743641.83
1996,Vietnam,ESP,19674681.3
1996,Vietnam,EST,155157.88
1996,Vietnam,FIN,24723.0
1996,Vietnam,FRA,29697024.52
1996,Vietnam,GBR,352135.0
1996,Vietnam,GRC,653671.19
1996,Vietnam,HRV,232241.85
1996,Vietnam,HUN,272695.57
1996,Vietnam,IRL,5049804.84
1996,Vietnam,ITA,1234172.12
1996,Vietnam,LTU,32069.11
1996,Vietnam,LVA,1665392.29
1996,Vietnam,MDA,51983.1
1996,Vietnam,MKD,15178.0
1996,Vietnam,NLD,3631325.56
1996,Vietnam,POL,8489860.54
1996,Vietnam,PRT,47030.25
1996,Vietnam,ROU,140247.9
1996,Vietnam,RUS,28604151.53
1996,Vietnam,SVK,799625.43
1996,Vietnam,SVN,2253200.09
1996,Vietnam,SWE,874435.98
1996,Vietnam,UKR,2923831.1
1996,Vietnam,YUG,56949.21
1996,Vietnam,CAN,3140.0
1996,Vietnam,CRI,2683112.28
1996,Vietnam,DMA,1973.83
1996,Vietnam,GRD,50173.19
1996,Vietnam,GRL,6591.0
1996,Vietnam,GTM,701900.8
1996,Vietnam,HND,7017765.64
1996,Vietnam,JAM,1466726.09
1996,Vietnam,KNA,237676.99
1996,Vietnam,LCA,369999.85
1996,Vietnam,MEX,116976842.4
1996,Vietnam,NIC,1930947.46
1996,Vietnam,SLV,2272173.11
1996,Vietnam,TTO,923969.57
1996,Vietnam,AUS,482490.72
1996,Vietnam,NZL,4084.98
1996,Vietnam,PYF,281807.65
1996,Vietnam,BOL,448635.66
1996,Vietnam,BRA,3135928.91
1996,Vietnam,CHL,479307.05
1996,Vietnam,COL,3440221.78
1996,Vietnam,ECU,23961796.66
1996,Vietnam,PER,1685989.98
1996,Vietnam,SUR,2750121.51
1996,Vietnam,URY,397684.36
1996,Vietnam,VEN,3457741.1
1997,Vietnam,BFA,218335.84
1997,Vietnam,CAF,167318.18
1997,Vietnam,CIV,119240.28
1997,Vietnam,CMR,184486.4
1997,Vietnam,DZA,2131450.0
1997,Vietnam,EGY,50271.31
1997,Vietnam,ETH,2826772.99
1997,Vietnam,GAB,409525.01
1997,Vietnam,GHA,6049019.84
1997,Vietnam,GIN,292672.76
1997,Vietnam,GMB,210458.07
1997,Vietnam,KEN,51494.0
1997,Vietnam,MDG,306020.83
1997,Vietnam,MLI,211223.97
1997,Vietnam,MUS,707128.85
1997,Vietnam,NER,33743.3
1997,Vietnam,NGA,488735.12
1997,Vietnam,SDN,733665.83
1997,Vietnam,SEN,109990.35
1997,Vietnam,TGO,270162.2
1997,Vietnam,TUN,1696625.18
1997,Vietnam,TZA,267330.2
1997,Vietnam,UGA,322290.4
1997,Vietnam,ZAF,2424829.0
1997,Vietnam,AZE,7159.0
1997,Vietnam,BGD,43717006.42
1997,Vietnam,BRN,299924.6
1997,Vietnam,CHN,108174875.4
1997,Vietnam,GEO,1160311.0
1997,Vietnam,HKG,173010976.4
1997,Vietnam,IDN,7141719.74
1997,Vietnam,IND,53204514.59
1997,Vietnam,IRN,1097288.62
1997,Vietnam,JPN,290201956.3
1997,Vietnam,KOR,331839.95
1997,Vietnam,LBN,82924479.03
1997,Vietnam,MAC,5178541.0
1997,Vietnam,MDV,310211.6
1997,Vietnam,MNG,14277.59
1997,Vietnam,MYS,270087.38
1997,Vietnam,SGP,2975449.65
1997,Vietnam,THA,9348539.39
1997,Vietnam,ALB,34624.0
1997,Vietnam,AND,55795.77
1997,Vietnam,AUT,1571092.13
1997,Vietnam,BGR,3377673.65
1997,Vietnam,BLX,762848.51
1997,Vietnam,CHE,653136.28
1997,Vietnam,CZE,1033552.24
1997,Vietnam,DEU,43354292.32
1997,Vietnam,DNK,900801.64
1997,Vietnam,ESP,10342328.85
1997,Vietnam,EST,31051.89
1997,Vietnam,FIN,65921.0
1997,Vietnam,FRA,25171894.39
1997,Vietnam,GBR,724235.88
1997,Vietnam,GRC,301059.13
1997,Vietnam,HRV,318876.67
1997,Vietnam,HUN,182791.95
1997,Vietnam,IRL,2766382.5
1997,Vietnam,ITA,1336677.83
1997,Vietnam,LTU,245372.72
1997,Vietnam,LVA,811670.13
1997,Vietnam,MKD,20187.0
1997,Vietnam,NLD,3569425.47
1997,Vietnam,NOR,155877.81
1997,Vietnam,POL,6391657.71
1997,Vietnam,PRT,10983.22
1997,Vietnam,ROU,128879.55
1997,Vietnam,RUS,16914836.17
1997,Vietnam,SVK,753118.39
1997,Vietnam,SVN,4358154.63
1997,Vietnam,SWE,66992.88
1997,Vietnam,UKR,2277407.09
1997,Vietnam,YUG,78000.0
1997,Vietnam,BHS,86815.18
1997,Vietnam,BRB,14005.61
1997,Vietnam,CAN,86511.43
1997,Vietnam,CRI,4112871.38
1997,Vietnam,GRD,46985.0
1997,Vietnam,GRL,2806.0
1997,Vietnam,GTM,1604364.5
1997,Vietnam,HND,6773628.1
1997,Vietnam,JAM,1860126.73
1997,Vietnam,KNA,41868.48
1997,Vietnam,LCA,354100.24
1997,Vietnam,MEX,240946420.5
1997,Vietnam,NIC,6161858.01
1997,Vietnam,TTO,1682899.23
1997,Vietnam,AUS,1315286.34
1997,Vietnam,NZL,1363.11
1997,Vietnam,PYF,80680.31
1997,Vietnam,BOL,658686.46
1997,Vietnam,BRA,33715868.28
1997,Vietnam,CHL,321907.93
1997,Vietnam,COL,3964397.86
1997,Vietnam,ECU,149970.94
1997,Vietnam,GUY,41545.47
1997,Vietnam,PER,1130928.59
1997,Vietnam,URY,705858.96
1997,Vietnam,VEN,44057.91
1998,Vietnam,BEN,2892637.48
1998,Vietnam,BFA,1498090.16
1998,Vietnam,CAF,46335.68
1998,Vietnam,CIV,216750.68
1998,Vietnam,CMR,162192.82
1998,Vietnam,CPV,26896.54
1998,Vietnam,DZA,3190483.0
1998,Vietnam,EGY,637530.0
1998,Vietnam,ETH,3299966.93
1998,Vietnam,GAB,207276.84
1998,Vietnam,GHA,3945873.72
1998,Vietnam,GMB,63624.08
1998,Vietnam,KEN,91202.03
1998,Vietnam,MDG,206030.27
1998,Vietnam,MLI,189880.95
1998,Vietnam,MUS,1198572.73
1998,Vietnam,NER,59927.19
1998,Vietnam,NGA,650856.64
1998,Vietnam,SDN,1033350.54
1998,Vietnam,SEN,147178.61
1998,Vietnam,TGO,1455159.52
1998,Vietnam,TUN,2070900.47
1998,Vietnam,TZA,192131.59
1998,Vietnam,UGA,218952.14
1998,Vietnam,ZAF,2040949.0
1998,Vietnam,ZMB,226382.82
1998,Vietnam,AZE,129125.14
1998,Vietnam,BGD,24240422.94
1998,Vietnam,BRN,2462066.94
1998,Vietnam,CHN,49851196.57
1998,Vietnam,GEO,356274.0
1998,Vietnam,HKG,41766532.28
1998,Vietnam,IDN,3794490.89
1998,Vietnam,IND,31646551.09
1998,Vietnam,IRN,157230.59
1998,Vietnam,JPN,211338449.4
1998,Vietnam,KOR,837864.84
1998,Vietnam,LBN,38609047.19
1998,Vietnam,MAC,6682409.52
1998,Vietnam,MDV,182324.4
1998,Vietnam,MNG,54915.22
1998,Vietnam,MYS,27685.15
1998,Vietnam,OMN,13555.0
1998,Vietnam,SAU,42724911.36
1998,Vietnam,SGP,1999585.75
1998,Vietnam,THA,1277146.71
1998,Vietnam,TUR,1712432.34
1998,Vietnam,ALB,87993.0
1998,Vietnam,AND,192884.22
1998,Vietnam,AUT,2807685.64
1998,Vietnam,BGR,2233624.75
1998,Vietnam,BLR,3070273.52
1998,Vietnam,BLX,2014848.68
1998,Vietnam,CHE,856188.57
1998,Vietnam,CZE,625188.71
1998,Vietnam,DEU,29623390.32
1998,Vietnam,DNK,1547625.28
1998,Vietnam,ESP,7339237.24
1998,Vietnam,EST,148577.4
1998,Vietnam,FIN,49633.96
1998,Vietnam,FRA,15874261.09
1998,Vietnam,GBR,1175696.76
1998,Vietnam,GRC,43359609.68
1998,Vietnam,HRV,324911.28
1998,Vietnam,HUN,553122.13
1998,Vietnam,IRL,11000526.24
1998,Vietnam,ITA,1411094.57
1998,Vietnam,LTU,230012.22
1998,Vietnam,LVA,16262.0
1998,Vietnam,MDA,120681.0
1998,Vietnam,MKD,23820.28
1998,Vietnam,NLD,4009683.52
1998,Vietnam,NOR,4884.0
1998,Vietnam,POL,10227912.81
1998,Vietnam,PRT,68877.1
1998,Vietnam,ROU,366593.17
1998,Vietnam,RUS,8275783.17
1998,Vietnam,SVK,816962.57
1998,Vietnam,SVN,4405859.01
1998,Vietnam,SWE,318987.88
1998,Vietnam,UKR,12437023.21
1998,Vietnam,YUG,73958.53
1998,Vietnam,BHS,35504.42
1998,Vietnam,BRB,54665.17
1998,Vietnam,CAN,343905.08
1998,Vietnam,CRI,5211472.31
1998,Vietnam,GRL,5932.18
1998,Vietnam,GTM,2260841.77
1998,Vietnam,HND,4391761.86
1998,Vietnam,JAM,1949925.13
1998,Vietnam,LCA,317221.75
1998,Vietnam,MEX,100420898.0
1998,Vietnam,SLV,4844854.65
1998,Vietnam,TTO,2458977.82
1998,Vietnam,AUS,4577761.75
1998,Vietnam,NZL,5308.93
1998,Vietnam,PNG,135136.36
1998,Vietnam,PYF,86522.99
1998,Vietnam,BOL,1377853.05
1998,Vietnam,BRA,45114593.74
1998,Vietnam,CHL,256157.68
1998,Vietnam,COL,3586311.07
1998,Vietnam,ECU,194185.27
1998,Vietnam,GUY,70334.81
1998,Vietnam,PER,2738516.23
1998,Vietnam,PRY,377471.7
1998,Vietnam,URY,2412669.32
1998,Vietnam,VEN,166872.29
1999,Vietnam,BEN,1985812.69
1999,Vietnam,BFA,384014.99
1999,Vietnam,CAF,1851.64
1999,Vietnam,CIV,355912.79
1999,Vietnam,CMR,2502.51
1999,Vietnam,CPV,65814.3
1999,Vietnam,DZA,5240085.0
1999,Vietnam,EGY,965768.71
1999,Vietnam,ETH,2443034.03
1999,Vietnam,GAB,110663.41
1999,Vietnam,GHA,5025691.23
1999,Vietnam,GMB,1249302.88
1999,Vietnam,KEN,364960.77
1999,Vietnam,MDG,190125.61
1999,Vietnam,MLI,230252.25
1999,Vietnam,MUS,1419988.63
1999,Vietnam,NER,28664.92
1999,Vietnam,NGA,330483.92
1999,Vietnam,SDN,1263857.54
1999,Vietnam,SEN,112622.49
1999,Vietnam,STP,395902.61
1999,Vietnam,TGO,276047.71
1999,Vietnam,TUN,1967913.03
1999,Vietnam,TZA,950920.02
1999,Vietnam,UGA,225559.52
1999,Vietnam,ZAF,3009721.0
1999,Vietnam,ARM,18210.0
1999,Vietnam,AZE,75865.65
1999,Vietnam,CHN,38343315.04
1999,Vietnam,GEO,20522.0
1999,Vietnam,HKG,45485755.29
1999,Vietnam,IDN,902981.45
1999,Vietnam,IND,15443095.31
1999,Vietnam,JOR,175881.0
1999,Vietnam,JPN,195611144.6
1999,Vietnam,KOR,14146148.88
1999,Vietnam,LBN,32348040.24
1999,Vietnam,LKA,2368.0
1999,Vietnam,MAC,27403128.48
1999,Vietnam,MDV,332439.91
1999,Vietnam,MNG,20351.38
1999,Vietnam,MYS,1683505.34
1999,Vietnam,OMN,24115.58
1999,Vietnam,SAU,52373771.73
1999,Vietnam,SGP,1271263.71
1999,Vietnam,THA,2716720.7
1999,Vietnam,TUR,5581273.38
1999,Vietnam,ALB,131453.73
1999,Vietnam,AND,118431.0
1999,Vietnam,AUT,2508683.29
1999,Vietnam,BGR,1916107.18
1999,Vietnam,BLR,2729603.49
1999,Vietnam,BLX,308796.65
1999,Vietnam,CHE,1185125.88
1999,Vietnam,CZE,457543.91
1999,Vietnam,DEU,24581114.82
1999,Vietnam,DNK,2682540.53
1999,Vietnam,ESP,9303676.31
1999,Vietnam,EST,254439.4
1999,Vietnam,FIN,31914.1
1999,Vietnam,FRA,10020822.15
1999,Vietnam,GBR,2067532.03
1999,Vietnam,GRC,1611037.44
1999,Vietnam,HRV,84600.12
1999,Vietnam,HUN,251597.47
1999,Vietnam,IRL,23594151.04
1999,Vietnam,ITA,2070383.84
1999,Vietnam,LTU,27986.0
1999,Vietnam,LVA,8773.0
1999,Vietnam,MDA,113935.2
1999,Vietnam,MKD,76207.3
1999,Vietnam,NLD,2908721.61
1999,Vietnam,POL,6396334.47
1999,Vietnam,PRT,295389.68
1999,Vietnam,ROU,461703.43
1999,Vietnam,RUS,7021722.88
1999,Vietnam,SVK,443360.99
1999,Vietnam,SVN,3151635.13
1999,Vietnam,SWE,216345.08
1999,Vietnam,UKR,6558921.73
1999,Vietnam,YUG,33000.0
1999,Vietnam,ATG,1496187.09
1999,Vietnam,BHS,13024.0
1999,Vietnam,BLZ,20039.74
1999,Vietnam,BRB,255286.29
1999,Vietnam,CAN,149676.0
1999,Vietnam,CRI,5099349.49
1999,Vietnam,CUB,8763099.95
1999,Vietnam,DMA,22584.04
1999,Vietnam,GRD,3279.36
1999,Vietnam,GTM,1059030.88
1999,Vietnam,HND,12529148.88
1999,Vietnam,JAM,2858257.54
1999,Vietnam,KNA,45719.66
1999,Vietnam,LCA,424829.01
1999,Vietnam,MEX,177562602.0
1999,Vietnam,NIC,2328082.3
1999,Vietnam,SLV,6318559.36
1999,Vietnam,TTO,1378061.94
1999,Vietnam,USA,29233.0
1999,Vietnam,AUS,3135415.74
1999,Vietnam,NCL,21275.59
1999,Vietnam,NZL,53515.48
1999,Vietnam,PYF,116900.71
1999,Vietnam,BOL,1176075.13
1999,Vietnam,BRA,45962032.82
1999,Vietnam,CHL,303761.68
1999,Vietnam,COL,3992161.06
1999,Vietnam,ECU,95172.13
1999,Vietnam,GUY,13523.09
1999,Vietnam,PER,495198.13
1999,Vietnam,PRY,696205.3
1999,Vietnam,URY,1176596.89
1999,Vietnam,VEN,5497182.49
2000,Vietnam,BEN,923912.58
2000,Vietnam,BFA,339732.75
2000,Vietnam,CAF,33662.13
2000,Vietnam,CIV,342503.71
2000,Vietnam,CMR,1447.32
2000,Vietnam,COM,169353.09
2000,Vietnam,CPV,80070.04
2000,Vietnam,DZA,3585114.0
2000,Vietnam,EGY,35325.64
2000,Vietnam,ETH,501999.02
2000,Vietnam,GAB,227856.91
2000,Vietnam,GHA,65180581.5
2000,Vietnam,GIN,616484.95
2000,Vietnam,GMB,371102.14
2000,Vietnam,KEN,1083817.55
2000,Vietnam,MDG,124726.47
2000,Vietnam,MLI,123146.91
2000,Vietnam,MOZ,80885.04
2000,Vietnam,MRT,34069.51
2000,Vietnam,MUS,587559.38
2000,Vietnam,MWI,51867.93
2000,Vietnam,NER,63333.54
2000,Vietnam,NGA,2847670.08
2000,Vietnam,SDN,1615124.51
2000,Vietnam,SEN,168163.2
2000,Vietnam,SYC,10416.47
2000,Vietnam,TGO,114559.29
2000,Vietnam,TUN,1847334.29
2000,Vietnam,TZA,80614.69
2000,Vietnam,UGA,4438.0
2000,Vietnam,ZAF,1308299.35
2000,Vietnam,ZMB,20011.34
2000,Vietnam,AZE,121619.69
2000,Vietnam,BGD,47254536.15
2000,Vietnam,BHR,91254.19
2000,Vietnam,CHN,26217920.81
2000,Vietnam,GEO,117130.0
2000,Vietnam,HKG,43790643.67
2000,Vietnam,IDN,1180423.16
2000,Vietnam,IND,20013906.44
2000,Vietnam,JOR,92405.11
2000,Vietnam,JPN,250177566.8
2000,Vietnam,KAZ,52103.25
2000,Vietnam,KGZ,26544.0
2000,Vietnam,KHM,3446241.33
2000,Vietnam,LBN,24687001.92
2000,Vietnam,LKA,49962.41
2000,Vietnam,MAC,5220460.0
2000,Vietnam,MYS,249418.48
2000,Vietnam,PHL,41925.0
2000,Vietnam,SAU,55918372.38
2000,Vietnam,SGP,1116882.34
2000,Vietnam,THA,18577118.5
2000,Vietnam,ALB,272794.42
2000,Vietnam,AND,151990.19
2000,Vietnam,AUT,1958351.52
2000,Vietnam,BGR,1741865.92
2000,Vietnam,BLR,4361640.5
2000,Vietnam,BLX,918639.07
2000,Vietnam,CHE,1546267.55
2000,Vietnam,CZE,158551.08
2000,Vietnam,DEU,24547192.63
2000,Vietnam,DNK,1062708.51
2000,Vietnam,ESP,63968709.3
2000,Vietnam,EST,9720466.2
2000,Vietnam,FIN,38821.0
2000,Vietnam,FRA,25616110.71
2000,Vietnam,GBR,1280770.47
2000,Vietnam,GRC,789173.12
2000,Vietnam,HRV,261280.03
2000,Vietnam,HUN,1685890.77
2000,Vietnam,IRL,1988291.13
2000,Vietnam,ITA,4550584.37
2000,Vietnam,LTU,644814.96
2000,Vietnam,LVA,1875.0
2000,Vietnam,MDA,21231.0
2000,Vietnam,MKD,154586.0
2000,Vietnam,NLD,8433049.89
2000,Vietnam,POL,5515773.9
2000,Vietnam,PRT,184642.27
2000,Vietnam,ROU,3522893.79
2000,Vietnam,RUS,7551073.04
2000,Vietnam,SVK,276363.15
2000,Vietnam,SVN,1020370.68
2000,Vietnam,SWE,2094237.89
2000,Vietnam,UKR,6138360.75
2000,Vietnam,YUG,42000.0
2000,Vietnam,ATG,1343569.81
2000,Vietnam,BRB,26516.75
2000,Vietnam,CAN,699913.3
2000,Vietnam,CRI,4190878.51
2000,Vietnam,CUB,9720045.38
2000,Vietnam,DMA,32495.56
2000,Vietnam,GRD,1651.0
2000,Vietnam,GTM,925645.79
2000,Vietnam,HND,2133440.48
2000,Vietnam,JAM,2208140.84
2000,Vietnam,KNA,201659.17
2000,Vietnam,LCA,470374.72
2000,Vietnam,MEX,148416214.2
2000,Vietnam,NIC,8534370.8
2000,Vietnam,TTO,3085604.06
2000,Vietnam,USA,129132.0
2000,Vietnam,VCT,18795.77
2000,Vietnam,AUS,2649738.15
2000,Vietnam,NCL,20579.0
2000,Vietnam,PNG,103476.78
2000,Vietnam,PYF,220959.76
2000,Vietnam,WLF,90362.36
2000,Vietnam,BOL,2274911.3
2000,Vietnam,BRA,116978964.9
2000,Vietnam,CHL,440191.15
2000,Vietnam,COL,3231282.36
2000,Vietnam,ECU,133125.06
2000,Vietnam,GUY,36997.03
2000,Vietnam,PER,5130138.25
2000,Vietnam,PRY,1350328.18
2000,Vietnam,SUR,934612.74
2000,Vietnam,URY,826252.94
2000,Vietnam,VEN,2528233.06
2001,Vietnam,BDI,5345.46
2001,Vietnam,BEN,1136490.89
2001,Vietnam,BFA,96471.87
2001,Vietnam,CAF,27858.67
2001,Vietnam,CIV,162021.3
